Format Version,1.2,Take Name,Take 2020-09-28 01.52.27 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-09-28 01.52.27.178 PM,Total Frames,2189,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Marker_1039,Marker_1039,Marker_1039,Marker_1043,Marker_1043,Marker_1043,Marker_1045,Marker_1045,Marker_1045,Marker_1046,Marker_1046,Marker_1046,Marker_1047,Marker_1047,Marker_1047,Marker_1048,Marker_1048,Marker_1048,Marker_1042,Marker_1042,Marker_1042,Marker_1028,Marker_1028,Marker_1028,Marker_1049,Marker_1049,Marker_1049,Marker_1029,Marker_1029,Marker_1029,Marker_1050,Marker_1050,Marker_1050,Marker_1051,Marker_1051,Marker_1051,Marker_1055,Marker_1055,Marker_1055,Marker_1052,Marker_1052,Marker_1052,Marker_1053,Marker_1053,Marker_1053,Marker_1056,Marker_1056,Marker_1056,Marker_1059,Marker_1059,Marker_1059,Marker_1061,Marker_1061,Marker_1061
,,"5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","5933666701B311EB54B191E53994F49D","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E357040F","8392B20CF49E357040F","8392B20CF49E357040F","8392B20CF49E3570413","8392B20CF49E3570413","8392B20CF49E3570413","8392B20CF49E3570415","8392B20CF49E3570415","8392B20CF49E3570415","8392B20CF49E3570416","8392B20CF49E3570416","8392B20CF49E3570416","8392B20CF49E3570417","8392B20CF49E3570417","8392B20CF49E3570417","8392B20CF49E3570418","8392B20CF49E3570418","8392B20CF49E3570418","8392B20CF49E3570412","8392B20CF49E3570412","8392B20CF49E3570412","8392B20CF49E3570404","8392B20CF49E3570404","8392B20CF49E3570404","8392B20CF49E3570419","8392B20CF49E3570419","8392B20CF49E3570419","8392B20CF49E3570405","8392B20CF49E3570405","8392B20CF49E3570405","8392B20CF49E357041A","8392B20CF49E357041A","8392B20CF49E357041A","8392B20CF49E357041B","8392B20CF49E357041B","8392B20CF49E357041B","8392B20CF49E357041F","8392B20CF49E357041F","8392B20CF49E357041F","8392B20CF49E357041C","8392B20CF49E357041C","8392B20CF49E357041C","8392B20CF49E357041D","8392B20CF49E357041D","8392B20CF49E357041D","8392B20CF49E3570420","8392B20CF49E3570420","8392B20CF49E3570420","8392B20CF49E3570423","8392B20CF49E3570423","8392B20CF49E3570423","8392B20CF49E3570425","8392B20CF49E3570425","8392B20CF49E3570425"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.078411,0.247723,0.016790,-0.965507,0.091017,0.096910,0.140810,0.000903,0.108606,0.101902,0.141715,0.818066,0.088489,0.111609,0.143392,0.775373,0.075957,0.077218,0.137322,0.729587,0.108712,0.101901,0.141533,0.089429,0.112182,0.141851,0.075104,0.076739,0.138726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.008333,-0.078992,0.247247,0.016805,-0.965581,0.091190,0.096815,0.140620,0.000912,0.108778,0.101812,0.141514,0.815190,0.088659,0.111511,0.143221,0.772453,0.076133,0.077122,0.137124,0.728420,0.108878,0.101811,0.141340,0.089612,0.112084,0.141658,0.075271,0.076641,0.138543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.016667,-0.079091,0.246977,0.016803,-0.965642,0.091355,0.096721,0.140442,0.000909,0.108943,0.101720,0.141327,0.815190,0.088824,0.111416,0.143047,0.772453,0.076298,0.077027,0.136951,0.728420,0.109013,0.101711,0.141205,0.089790,0.111991,0.141461,0.075451,0.076553,0.138345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.025000,-0.078530,0.246953,0.016703,-0.965696,0.091532,0.096629,0.140257,0.000890,0.109120,0.101628,0.141136,0.821560,0.089002,0.111328,0.142846,0.771747,0.076473,0.076933,0.136790,0.738935,0.109182,0.101611,0.141025,0.089949,0.111906,0.141294,0.075655,0.076463,0.138134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033333,-0.078129,0.246604,0.016528,-0.965820,0.091711,0.096516,0.140076,0.000863,0.109299,0.101519,0.140937,0.821560,0.089180,0.111216,0.142653,0.771747,0.076654,0.076813,0.136636,0.738935,0.109353,0.101492,0.140840,0.090098,0.111795,0.141152,0.075874,0.076351,0.137914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.041667,-0.076881,0.245874,0.016732,-0.966103,0.091945,0.096408,0.139814,0.000808,0.109539,0.101397,0.140636,0.842066,0.089432,0.111116,0.142362,0.786498,0.076865,0.076711,0.136445,0.765167,0.109563,0.101358,0.140587,0.090301,0.111674,0.140938,0.076153,0.076277,0.137612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.050000,-0.077371,0.245185,0.016968,-0.966235,0.092181,0.096271,0.139571,0.000822,0.109776,0.101257,0.140372,0.842066,0.089672,0.110977,0.142137,0.786498,0.077093,0.076579,0.136202,0.765167,0.109770,0.101213,0.140374,0.090572,0.111536,0.140661,0.076375,0.076148,0.137379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.078144,0.244017,0.017641,-0.966457,0.092417,0.096097,0.139368,0.000827,0.110018,0.101069,0.140136,0.833268,0.089925,0.110799,0.141968,0.780366,0.077307,0.076422,0.136000,0.765988,0.110025,0.101036,0.140117,0.090827,0.111339,0.140486,0.076568,0.075996,0.137215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.077706,0.244337,0.018272,-0.966399,0.092650,0.095894,0.139171,0.000838,0.110258,0.100841,0.139945,0.833268,0.090179,0.110602,0.141761,0.780366,0.077513,0.076240,0.135805,0.765988,0.110340,0.100831,0.139802,0.091055,0.111135,0.140323,0.076731,0.075801,0.137094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.077794,0.243936,0.018890,-0.966482,0.092900,0.095701,0.138945,0.000888,0.110515,0.100628,0.139706,0.821805,0.090448,0.110410,0.141545,0.776044,0.077739,0.076064,0.135585,0.735892,0.110601,0.100615,0.139555,0.091373,0.110978,0.140029,0.076917,0.075599,0.136938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.077300,0.244207,0.019480,-0.966441,0.093118,0.095508,0.138778,0.000918,0.110739,0.100410,0.139543,0.821805,0.090685,0.110222,0.141367,0.776044,0.077930,0.075891,0.135424,0.735892,0.110855,0.100405,0.139342,0.091627,0.110804,0.139824,0.077070,0.075408,0.136841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.076813,0.243813,0.019889,-0.966571,0.093319,0.095307,0.138622,0.000929,0.110945,0.100193,0.139368,0.814905,0.090902,0.110026,0.141202,0.777316,0.078109,0.075703,0.135296,0.711236,0.111111,0.100200,0.139083,0.091826,0.110611,0.139690,0.077224,0.075208,0.136755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.076220,0.243849,0.020347,-0.966599,0.093535,0.095122,0.138414,0.000897,0.111168,0.099988,0.139154,0.814905,0.091137,0.109846,0.140980,0.777316,0.078302,0.075532,0.135107,0.711236,0.111295,0.099985,0.138934,0.092047,0.110411,0.139486,0.077456,0.075061,0.136503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.075429,0.243904,0.020566,-0.966643,0.093761,0.094931,0.138203,0.000843,0.111397,0.099783,0.138937,0.829321,0.091374,0.109660,0.140749,0.786386,0.078512,0.075348,0.134924,0.752216,0.111467,0.099771,0.138815,0.092260,0.110185,0.139290,0.077727,0.074919,0.136224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.075470,0.243670,0.020875,-0.966692,0.093962,0.094718,0.138056,0.000877,0.111601,0.099561,0.138782,0.829321,0.091584,0.109448,0.140606,0.786386,0.078700,0.075145,0.134780,0.752216,0.111694,0.099552,0.138620,0.092493,0.109994,0.139112,0.077880,0.074694,0.136137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.073945,0.243880,0.021375,-0.966746,0.094183,0.094531,0.137902,0.000845,0.111830,0.099345,0.138619,0.823404,0.091830,0.109272,0.140411,0.780654,0.078888,0.074975,0.134676,0.738344,0.111874,0.099315,0.138538,0.092727,0.109821,0.138936,0.078124,0.074541,0.135938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.133333,-0.075028,0.242717,0.021556,-0.966951,0.094362,0.094334,0.137813,0.000880,0.112009,0.099153,0.138499,0.825136,0.092010,0.109068,0.140360,0.770601,0.079067,0.074780,0.134579,0.744194,0.112046,0.099121,0.138429,0.092947,0.109636,0.138821,0.078275,0.074331,0.135885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.075530,0.242905,0.021918,-0.966857,0.094548,0.094148,0.137682,0.000891,0.112198,0.098958,0.138380,0.825136,0.092203,0.108881,0.140245,0.770601,0.079245,0.074606,0.134420,0.744194,0.112271,0.098937,0.138250,0.093133,0.109451,0.138719,0.078429,0.074146,0.135764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.075445,0.242821,0.022151,-0.966879,0.094698,0.093965,0.137587,0.000891,0.112350,0.098766,0.138282,0.822881,0.092360,0.108699,0.140150,0.779519,0.079385,0.074429,0.134330,0.729471,0.112464,0.098756,0.138083,0.093269,0.109264,0.138662,0.078554,0.073964,0.135700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.075152,0.243070,0.022255,-0.966837,0.094858,0.093799,0.137439,0.000863,0.112512,0.098594,0.138139,0.822881,0.092525,0.108536,0.139993,0.779519,0.079539,0.074268,0.134184,0.729471,0.112618,0.098588,0.137955,0.093411,0.109072,0.138537,0.078726,0.073823,0.135527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.075158,0.242386,0.022620,-0.967000,0.094991,0.093618,0.137329,0.000875,0.112648,0.098402,0.138004,0.821741,0.092670,0.108356,0.139889,0.786406,0.079655,0.074097,0.134092,0.735630,0.112771,0.098406,0.137794,0.093560,0.108881,0.138423,0.078818,0.073652,0.135480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.075783,0.241327,0.022975,-0.967207,0.095058,0.093429,0.137306,0.000896,0.112717,0.098209,0.137950,0.821741,0.092745,0.108164,0.139892,0.786406,0.079710,0.073916,0.134075,0.735630,0.112857,0.098217,0.137711,0.093647,0.108700,0.138409,0.078852,0.073460,0.135499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.076366,0.240350,0.023405,-0.967395,0.095166,0.093276,0.137181,0.000878,0.112829,0.098047,0.137796,0.823867,0.092865,0.108008,0.139792,0.790881,0.079805,0.073773,0.133956,0.726427,0.112992,0.098054,0.137515,0.093732,0.108552,0.138374,0.078965,0.073311,0.135341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,-0.075962,0.240390,0.023568,-0.967412,0.095231,0.093146,0.137111,0.000875,0.112896,0.097909,0.137723,0.823867,0.092937,0.107881,0.139711,0.790881,0.079860,0.073649,0.133899,0.726427,0.113055,0.097912,0.137450,0.093803,0.108427,0.138296,0.079027,0.073189,0.135273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.075907,0.240461,0.023568,-0.967399,0.095282,0.093040,0.137028,0.000881,0.112947,0.097802,0.137642,0.825183,0.092988,0.107775,0.139626,0.789318,0.079911,0.073542,0.133816,0.725014,0.113108,0.097802,0.137365,0.093857,0.108331,0.138207,0.079077,0.073076,0.135190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.075090,0.240261,0.023618,-0.967511,0.095318,0.092935,0.136956,0.000882,0.112985,0.097691,0.137553,0.825183,0.093032,0.107676,0.139532,0.789318,0.079936,0.073440,0.133781,0.725014,0.113142,0.097687,0.137282,0.093902,0.108237,0.138110,0.079106,0.072973,0.135149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,-0.074945,0.240517,0.023690,-0.967457,0.095343,0.092831,0.136891,0.000881,0.113012,0.097582,0.137497,0.824858,0.093060,0.107572,0.139463,0.787412,0.079958,0.073338,0.133714,0.727268,0.113159,0.097579,0.137243,0.093935,0.108124,0.138029,0.079127,0.072878,0.135086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.074334,0.240514,0.023803,-0.967502,0.095361,0.092733,0.136840,0.000885,0.113032,0.097475,0.137439,0.824858,0.093086,0.107478,0.139395,0.787412,0.079966,0.073244,0.133686,0.727268,0.113160,0.097470,0.137217,0.093977,0.108026,0.137931,0.079134,0.072789,0.135064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.074501,0.240767,0.023679,-0.967430,0.095361,0.092636,0.136827,0.000878,0.113030,0.097384,0.137437,0.823550,0.093080,0.107381,0.139385,0.782873,0.079973,0.073145,0.133660,0.735425,0.113139,0.097376,0.137249,0.093974,0.107921,0.137914,0.079151,0.072698,0.135020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.074515,0.240870,0.023539,-0.967407,0.095370,0.092555,0.136803,0.000852,0.113038,0.097307,0.137417,0.823550,0.093084,0.107298,0.139360,0.782873,0.079987,0.073059,0.133633,0.735425,0.113144,0.097301,0.137232,0.093953,0.107821,0.137930,0.079187,0.072625,0.134959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.075606,0.240524,0.023264,-0.967414,0.095362,0.092458,0.136825,0.000842,0.113025,0.097228,0.137438,0.828092,0.093062,0.107194,0.139412,0.789641,0.080000,0.072952,0.133625,0.743499,0.113128,0.097222,0.137260,0.093924,0.107712,0.137997,0.079209,0.072522,0.134932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.075660,0.240719,0.023039,-0.967367,0.095321,0.092334,0.136928,0.000881,0.112982,0.097112,0.137549,0.821960,0.093013,0.107069,0.139514,0.784376,0.079968,0.072821,0.133721,0.732570,0.113106,0.097111,0.137334,0.093905,0.107609,0.138050,0.079135,0.072370,0.135098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.076099,0.240323,0.023277,-0.967425,0.095338,0.092215,0.136943,0.000864,0.113000,0.096989,0.137554,0.821960,0.093035,0.106947,0.139546,0.784376,0.079979,0.072708,0.133730,0.732570,0.113133,0.096989,0.137326,0.093905,0.107480,0.138121,0.079160,0.072261,0.135082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.076474,0.240173,0.023615,-0.967425,0.095357,0.092085,0.136962,0.000864,0.113022,0.096851,0.137571,0.824792,0.093062,0.106817,0.139578,0.791662,0.079988,0.072588,0.133736,0.735809,0.113162,0.096856,0.137331,0.093928,0.107342,0.138158,0.079164,0.072143,0.135098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.076438,0.239479,0.024087,-0.967588,0.095366,0.091960,0.136990,0.000888,0.113035,0.096711,0.137574,0.824792,0.093086,0.106693,0.139612,0.791662,0.079976,0.072476,0.133784,0.735809,0.113164,0.096710,0.137351,0.093981,0.107236,0.138145,0.079138,0.072020,0.135168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.076712,0.239533,0.024254,-0.967549,0.095368,0.091845,0.137007,0.000896,0.113038,0.096592,0.137596,0.821387,0.093091,0.106577,0.139638,0.780608,0.079975,0.072366,0.133787,0.726193,0.113168,0.096586,0.137370,0.093993,0.107141,0.138166,0.079140,0.071900,0.135161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.076378,0.239609,0.024205,-0.967558,0.095371,0.091753,0.137008,0.000889,0.113041,0.096499,0.137596,0.821387,0.093095,0.106487,0.139629,0.780608,0.079976,0.072273,0.133800,0.726193,0.113170,0.096493,0.137372,0.093988,0.107046,0.138169,0.079147,0.071811,0.135165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.076405,0.239760,0.024401,-0.967513,0.095345,0.091669,0.137016,0.000888,0.113017,0.096408,0.137610,0.823101,0.093074,0.106403,0.139638,0.783858,0.079944,0.072195,0.133800,0.726931,0.113155,0.096403,0.137371,0.093963,0.106962,0.138187,0.079112,0.071731,0.135170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.076303,0.239841,0.024402,-0.967501,0.095317,0.091587,0.137017,0.000882,0.112989,0.096326,0.137613,0.823101,0.093046,0.106322,0.139636,0.783858,0.079915,0.072114,0.133803,0.726931,0.113110,0.096316,0.137402,0.093938,0.106881,0.138180,0.079096,0.071655,0.135151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.076167,0.239851,0.024445,-0.967508,0.095288,0.091506,0.137003,0.000883,0.112961,0.096242,0.137598,0.823952,0.093020,0.106242,0.139619,0.782963,0.079883,0.072035,0.133794,0.730864,0.113083,0.096234,0.137385,0.093911,0.106798,0.138161,0.079060,0.071576,0.135149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.075729,0.239852,0.024668,-0.967537,0.095278,0.091438,0.136936,0.000877,0.112954,0.096163,0.137525,0.823952,0.093019,0.106177,0.139540,0.782963,0.079860,0.071974,0.133742,0.730864,0.113062,0.096152,0.137337,0.093913,0.106725,0.138076,0.079044,0.071523,0.135087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.075107,0.239935,0.024670,-0.967565,0.095250,0.091388,0.136873,0.000874,0.112927,0.096108,0.137459,0.824578,0.092995,0.106132,0.139459,0.785089,0.079827,0.071925,0.133701,0.734514,0.113046,0.096102,0.137253,0.093881,0.106673,0.138008,0.079008,0.071477,0.135054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.075024,0.240074,0.024700,-0.967536,0.095197,0.091350,0.136845,0.000878,0.112875,0.096068,0.137435,0.824578,0.092943,0.106094,0.139429,0.785089,0.079772,0.071888,0.133672,0.734514,0.113010,0.096069,0.137202,0.093824,0.106628,0.137983,0.078939,0.071439,0.135051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.075138,0.240569,0.024494,-0.967409,0.095138,0.091331,0.136774,0.000874,0.112814,0.096055,0.137384,0.822288,0.092877,0.106074,0.139357,0.789566,0.079724,0.071864,0.133582,0.732935,0.112955,0.096062,0.137142,0.093753,0.106596,0.137917,0.078886,0.071420,0.134971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.075436,0.240794,0.024396,-0.967333,0.095039,0.091314,0.136748,0.000881,0.112713,0.096043,0.137369,0.822288,0.092772,0.106055,0.139338,0.789566,0.079633,0.071844,0.133538,0.732935,0.112837,0.096043,0.137154,0.093665,0.106589,0.137871,0.078797,0.071395,0.134919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.075658,0.240493,0.024345,-0.967391,0.094892,0.091302,0.136769,0.000871,0.112565,0.096035,0.137381,0.821605,0.092623,0.106041,0.139365,0.784669,0.079489,0.071829,0.133559,0.732945,0.112664,0.096025,0.137207,0.093516,0.106582,0.137900,0.078678,0.071384,0.134897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.076306,0.240090,0.024256,-0.967443,0.094710,0.091303,0.136817,0.000870,0.112381,0.096046,0.137422,0.826987,0.092435,0.106038,0.139434,0.775876,0.079315,0.071826,0.133596,0.745000,0.112435,0.096018,0.137322,0.093348,0.106597,0.137939,0.078531,0.071381,0.134884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.076123,0.239939,0.024216,-0.967496,0.094473,0.091318,0.136910,0.000861,0.112144,0.096061,0.137507,0.826987,0.092198,0.106054,0.139522,0.775876,0.079077,0.071840,0.133701,0.745000,0.112181,0.096031,0.137436,0.093112,0.106606,0.138023,0.078305,0.071403,0.134970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.076661,0.240034,0.024088,-0.967433,0.094168,0.091341,0.137066,0.000882,0.111837,0.096092,0.137672,0.823100,0.091886,0.106073,0.139692,0.772997,0.078783,0.071858,0.133834,0.742054,0.111892,0.096068,0.137572,0.092814,0.106631,0.138171,0.077983,0.071410,0.135151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.076237,0.240912,0.023992,-0.967251,0.093866,0.091392,0.137156,0.000878,0.111534,0.096141,0.137790,0.823100,0.091581,0.106127,0.139765,0.772997,0.078483,0.071909,0.133914,0.742054,0.111636,0.096129,0.137612,0.092482,0.106680,0.138290,0.077669,0.071455,0.135256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.076418,0.240649,0.023843,-0.967305,0.093531,0.091458,0.137264,0.000886,0.111197,0.096214,0.137890,0.823623,0.091241,0.106191,0.139878,0.784017,0.078154,0.071969,0.134024,0.728075,0.111332,0.096209,0.137656,0.092130,0.106750,0.138423,0.077324,0.071505,0.135391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.076969,0.239756,0.023849,-0.967483,0.093146,0.091545,0.137357,0.000872,0.110812,0.096307,0.137957,0.823623,0.090855,0.106274,0.139991,0.784017,0.077772,0.072053,0.134123,0.728075,0.110852,0.096277,0.137881,0.091779,0.106835,0.138477,0.076991,0.071608,0.135407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.077035,0.240463,0.023936,-0.967301,0.092631,0.091635,0.137569,0.000907,0.110297,0.096393,0.138195,0.819070,0.090340,0.106364,0.140202,0.769300,0.077256,0.072148,0.134310,0.731704,0.110371,0.096372,0.138061,0.091283,0.106940,0.138657,0.076430,0.071682,0.135669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
